ValuationDate,Currency,VolatilitySurfaceName,Expiry,Tenor,Strike,Volatility
6/26/2018,USD,USD_SwnVol,30Y,7Y,50,0.005526899
6/26/2018,USD,USD_SwnVol,30Y,7Y,75,0.005557239
6/26/2018,USD,USD_SwnVol,30Y,7Y,100,0.005617672
6/26/2018,USD,USD_SwnVol,30Y,7Y,125,0.005703374
6/26/2018,USD,USD_SwnVol,30Y,7Y,150,0.005809748
6/26/2018,USD,USD_SwnVol,30Y,7Y,200,0.006068821
6/26/2018,USD,USD_SwnVol,30Y,7Y,250,0.006369721
6/26/2018,USD,USD_SwnVol,30Y,7Y,300,0.006695998
6/26/2018,USD,USD_SwnVol,30Y,7Y,400,0.007387439
6/26/2018,USD,USD_SwnVol,30Y,7Y,500,0.008099207
6/26/2018,USD,USD_SwnVol,30Y,7Y,1500,0.014917162
6/26/2018,USD,USD_SwnVol,3M,10Y,-1500,0.012044768
6/26/2018,USD,USD_SwnVol,3M,10Y,-500,0.01204686
6/26/2018,USD,USD_SwnVol,3M,10Y,-400,0.01204811
6/26/2018,USD,USD_SwnVol,3M,10Y,-300,0.012050643
6/26/2018,USD,USD_SwnVol,3M,10Y,-250,0.012052993
6/26/2018,USD,USD_SwnVol,3M,10Y,-200,0.011296802
6/26/2018,USD,USD_SwnVol,3M,10Y,-150,0.010029056
6/26/2018,USD,USD_SwnVol,3M,10Y,-125,0.009323882
6/26/2018,USD,USD_SwnVol,3M,10Y,-100,0.00858659
6/26/2018,USD,USD_SwnVol,3M,10Y,-75,0.007833527
6/26/2018,USD,USD_SwnVol,3M,10Y,-50,0.007100398
6/26/2018,USD,USD_SwnVol,3M,10Y,-37.5,0.006765832
6/26/2018,USD,USD_SwnVol,3M,10Y,-25,0.006478444
6/26/2018,USD,USD_SwnVol,3M,10Y,-12.5,0.006270291
6/26/2018,USD,USD_SwnVol,3M,10Y,0,0.006182686
6/26/2018,USD,USD_SwnVol,3M,10Y,12.5,0.006162211
6/26/2018,USD,USD_SwnVol,3M,10Y,25,0.006287581
6/26/2018,USD,USD_SwnVol,3M,10Y,37.5,0.006526859
6/26/2018,USD,USD_SwnVol,3M,10Y,50,0.006844619
6/26/2018,USD,USD_SwnVol,3M,10Y,75,0.007611043
6/26/2018,USD,USD_SwnVol,3M,10Y,100,0.008455827
6/26/2018,USD,USD_SwnVol,3M,10Y,125,0.009326276
6/26/2018,USD,USD_SwnVol,3M,10Y,150,0.010201522
6/26/2018,USD,USD_SwnVol,3M,10Y,200,0.011937178
6/26/2018,USD,USD_SwnVol,3M,10Y,250,0.01363928
6/26/2018,USD,USD_SwnVol,3M,10Y,300,0.015306161
6/26/2018,USD,USD_SwnVol,3M,10Y,400,0.018546198
6/26/2018,USD,USD_SwnVol,3M,10Y,500,0.021683063
6/26/2018,USD,USD_SwnVol,3M,10Y,1500,0.050096407
6/26/2018,USD,USD_SwnVol,3M,12Y,-1500,0.011903261
6/26/2018,USD,USD_SwnVol,3M,12Y,-500,0.011905758
6/26/2018,USD,USD_SwnVol,3M,12Y,-400,0.011907252
6/26/2018,USD,USD_SwnVol,3M,12Y,-300,0.011910283
6/26/2018,USD,USD_SwnVol,3M,12Y,-250,0.0119131
6/26/2018,USD,USD_SwnVol,3M,12Y,-200,0.0110494
6/26/2018,USD,USD_SwnVol,3M,12Y,-150,0.00981088
6/26/2018,USD,USD_SwnVol,3M,12Y,-125,0.009127207
6/26/2018,USD,USD_SwnVol,3M,12Y,-100,0.008414653
6/26/2018,USD,USD_SwnVol,3M,12Y,-75,0.007689208
6/26/2018,USD,USD_SwnVol,3M,12Y,-50,0.006985988
6/26/2018,USD,USD_SwnVol,3M,12Y,-37.5,0.006666597
6/26/2018,USD,USD_SwnVol,3M,12Y,-25,0.006393595
6/26/2018,USD,USD_SwnVol,3M,12Y,-12.5,0.006197781
6/26/2018,USD,USD_SwnVol,3M,12Y,0,0.006119615
6/26/2018,USD,USD_SwnVol,3M,12Y,12.5,0.006085612
6/26/2018,USD,USD_SwnVol,3M,12Y,25,0.006193832
6/26/2018,USD,USD_SwnVol,3M,12Y,37.5,0.006413269
6/26/2018,USD,USD_SwnVol,3M,12Y,50,0.006710221
6/26/2018,USD,USD_SwnVol,3M,12Y,75,0.00743573
6/26/2018,USD,USD_SwnVol,3M,12Y,100,0.008241944
6/26/2018,USD,USD_SwnVol,3M,12Y,125,0.009075925
6/26/2018,USD,USD_SwnVol,3M,12Y,150,0.009916299
6/26/2018,USD,USD_SwnVol,3M,12Y,200,0.011585594
6/26/2018,USD,USD_SwnVol,3M,12Y,250,0.013224469
6/26/2018,USD,USD_SwnVol,3M,12Y,300,0.014830324
6/26/2018,USD,USD_SwnVol,3M,12Y,400,0.017952967
6/26/2018,USD,USD_SwnVol,3M,12Y,500,0.020976885
6/26/2018,USD,USD_SwnVol,3M,12Y,1500,0.048370266
6/26/2018,USD,USD_SwnVol,3M,15Y,-1500,0.011839573
6/26/2018,USD,USD_SwnVol,3M,15Y,-500,0.011842759
6/26/2018,USD,USD_SwnVol,3M,15Y,-400,0.011844667
6/26/2018,USD,USD_SwnVol,3M,15Y,-300,0.011848539
6/26/2018,USD,USD_SwnVol,3M,15Y,-250,0.01182807
6/26/2018,USD,USD_SwnVol,3M,15Y,-200,0.010884358
6/26/2018,USD,USD_SwnVol,3M,15Y,-150,0.0096721
6/26/2018,USD,USD_SwnVol,3M,15Y,-125,0.009007497
6/26/2018,USD,USD_SwnVol,3M,15Y,-100,0.008317148
6/26/2018,USD,USD_SwnVol,3M,15Y,-75,0.007617057
6/26/2018,USD,USD_SwnVol,3M,15Y,-50,0.006942339
6/26/2018,USD,USD_SwnVol,3M,15Y,-37.5,0.006638064
6/26/2018,USD,USD_SwnVol,3M,15Y,-25,0.006380132
6/26/2018,USD,USD_SwnVol,3M,15Y,-12.5,0.00619854
6/26/2018,USD,USD_SwnVol,3M,15Y,0,0.006133781
6/26/2018,USD,USD_SwnVol,3M,15Y,12.5,0.006081933
6/26/2018,USD,USD_SwnVol,3M,15Y,25,0.006170755
6/26/2018,USD,USD_SwnVol,3M,15Y,37.5,0.006369305
6/26/2018,USD,USD_SwnVol,3M,15Y,50,0.006645246
6/26/2018,USD,USD_SwnVol,3M,15Y,75,0.00733128
6/26/2018,USD,USD_SwnVol,3M,15Y,100,0.008101961
6/26/2018,USD,USD_SwnVol,3M,15Y,125,0.008903396
6/26/2018,USD,USD_SwnVol,3M,15Y,150,0.009713305
6/26/2018,USD,USD_SwnVol,3M,15Y,200,0.011325731
6/26/2018,USD,USD_SwnVol,3M,15Y,250,0.012911211
6/26/2018,USD,USD_SwnVol,3M,15Y,300,0.014465927
6/26/2018,USD,USD_SwnVol,3M,15Y,400,0.017490765
6/26/2018,USD,USD_SwnVol,3M,15Y,500,0.020420928
6/26/2018,USD,USD_SwnVol,3M,15Y,1500,0.046969253
6/26/2018,USD,USD_SwnVol,3M,1Y,-1500,0.004662145
6/26/2018,USD,USD_SwnVol,3M,1Y,-500,0.004654986
6/26/2018,USD,USD_SwnVol,3M,1Y,-400,0.004654995
6/26/2018,USD,USD_SwnVol,3M,1Y,-300,0.004655013
6/26/2018,USD,USD_SwnVol,3M,1Y,-250,0.004655032
6/26/2018,USD,USD_SwnVol,3M,1Y,-200,0.004655065
6/26/2018,USD,USD_SwnVol,3M,1Y,-150,0.004484517
6/26/2018,USD,USD_SwnVol,3M,1Y,-125,0.00426469
6/26/2018,USD,USD_SwnVol,3M,1Y,-100,0.004021309
6/26/2018,USD,USD_SwnVol,3M,1Y,-75,0.003772678
6/26/2018,USD,USD_SwnVol,3M,1Y,-50,0.003542918
6/26/2018,USD,USD_SwnVol,3M,1Y,-37.5,0.00344702
6/26/2018,USD,USD_SwnVol,3M,1Y,-25,0.003373046
6/26/2018,USD,USD_SwnVol,3M,1Y,-12.5,0.003329431
6/26/2018,USD,USD_SwnVol,3M,1Y,0,0.003324565
6/26/2018,USD,USD_SwnVol,3M,1Y,12.5,0.003354593
6/26/2018,USD,USD_SwnVol,3M,1Y,25,0.00342578
6/26/2018,USD,USD_SwnVol,3M,1Y,37.5,0.00353141
6/26/2018,USD,USD_SwnVol,3M,1Y,50,0.003663821
6/26/2018,USD,USD_SwnVol,3M,1Y,75,0.003981783
6/26/2018,USD,USD_SwnVol,3M,1Y,100,0.004339202
6/26/2018,USD,USD_SwnVol,3M,1Y,125,0.00471451
6/26/2018,USD,USD_SwnVol,3M,1Y,150,0.005097054
6/26/2018,USD,USD_SwnVol,3M,1Y,200,0.005865363
6/26/2018,USD,USD_SwnVol,3M,1Y,250,0.00662616
6/26/2018,USD,USD_SwnVol,3M,1Y,300,0.007375075
6/26/2018,USD,USD_SwnVol,3M,1Y,400,0.008836265
6/26/2018,USD,USD_SwnVol,3M,1Y,500,0.010253911
6/26/2018,USD,USD_SwnVol,3M,1Y,1500,0.023082046
6/26/2018,USD,USD_SwnVol,3M,20Y,-1500,0.011667419
6/26/2018,USD,USD_SwnVol,3M,20Y,-500,0.011671659
6/26/2018,USD,USD_SwnVol,3M,20Y,-400,0.0116742
6/26/2018,USD,USD_SwnVol,3M,20Y,-300,0.011679368
6/26/2018,USD,USD_SwnVol,3M,20Y,-250,0.011576149
6/26/2018,USD,USD_SwnVol,3M,20Y,-200,0.010635224
6/26/2018,USD,USD_SwnVol,3M,20Y,-150,0.009460239
6/26/2018,USD,USD_SwnVol,3M,20Y,-125,0.008819838
6/26/2018,USD,USD_SwnVol,3M,20Y,-100,0.008156761
6/26/2018,USD,USD_SwnVol,3M,20Y,-75,0.007487021
6/26/2018,USD,USD_SwnVol,3M,20Y,-50,0.006845729
6/26/2018,USD,USD_SwnVol,3M,20Y,-37.5,0.006559126
6/26/2018,USD,USD_SwnVol,3M,20Y,-25,0.006319234
6/26/2018,USD,USD_SwnVol,3M,20Y,-12.5,0.006156141
6/26/2018,USD,USD_SwnVol,3M,20Y,0,0.006112615
6/26/2018,USD,USD_SwnVol,3M,20Y,12.5,0.006034695
6/26/2018,USD,USD_SwnVol,3M,20Y,25,0.006099682
6/26/2018,USD,USD_SwnVol,3M,20Y,37.5,0.006274332
6/26/2018,USD,USD_SwnVol,3M,20Y,50,0.006526643
6/26/2018,USD,USD_SwnVol,3M,20Y,75,0.007167972
6/26/2018,USD,USD_SwnVol,3M,20Y,100,0.007897671
6/26/2018,USD,USD_SwnVol,3M,20Y,125,0.008661001
6/26/2018,USD,USD_SwnVol,3M,20Y,150,0.009434863
6/26/2018,USD,USD_SwnVol,3M,20Y,200,0.010979349
6/26/2018,USD,USD_SwnVol,3M,20Y,250,0.012500569
6/26/2018,USD,USD_SwnVol,3M,20Y,300,0.01399351
6/26/2018,USD,USD_SwnVol,3M,20Y,400,0.016899887
6/26/2018,USD,USD_SwnVol,3M,20Y,500,0.019716328
6/26/2018,USD,USD_SwnVol,3M,20Y,1500,0.045240008
6/26/2018,USD,USD_SwnVol,3M,25Y,-1500,0.011429155
6/26/2018,USD,USD_SwnVol,3M,25Y,-500,0.011434237
6/26/2018,USD,USD_SwnVol,3M,25Y,-400,0.011437289
6/26/2018,USD,USD_SwnVol,3M,25Y,-300,0.011443508
6/26/2018,USD,USD_SwnVol,3M,25Y,-250,0.011316788
6/26/2018,USD,USD_SwnVol,3M,25Y,-200,0.010405372
6/26/2018,USD,USD_SwnVol,3M,25Y,-150,0.009273956
6/26/2018,USD,USD_SwnVol,3M,25Y,-125,0.008658605
6/26/2018,USD,USD_SwnVol,3M,25Y,-100,0.008022771
6/26/2018,USD,USD_SwnVol,3M,25Y,-75,0.007382693
6/26/2018,USD,USD_SwnVol,3M,25Y,-50,0.006773619
6/26/2018,USD,USD_SwnVol,3M,25Y,-37.5,0.00650393
6/26/2018,USD,USD_SwnVol,3M,25Y,-25,0.006281266
6/26/2018,USD,USD_SwnVol,3M,25Y,-12.5,0.006135892
6/26/2018,USD,USD_SwnVol,3M,25Y,0,0.006112939
6/26/2018,USD,USD_SwnVol,3M,25Y,12.5,0.006009754
6/26/2018,USD,USD_SwnVol,3M,25Y,25,0.00605193
6/26/2018,USD,USD_SwnVol,3M,25Y,37.5,0.006203862
6/26/2018,USD,USD_SwnVol,3M,25Y,50,0.006433813
6/26/2018,USD,USD_SwnVol,3M,25Y,75,0.007033213
6/26/2018,USD,USD_SwnVol,3M,25Y,100,0.007724984
6/26/2018,USD,USD_SwnVol,3M,25Y,125,0.008453451
6/26/2018,USD,USD_SwnVol,3M,25Y,150,0.009194614
6/26/2018,USD,USD_SwnVol,3M,25Y,200,0.010677988
6/26/2018,USD,USD_SwnVol,3M,25Y,250,0.012141805
6/26/2018,USD,USD_SwnVol,3M,25Y,300,0.01357978
6/26/2018,USD,USD_SwnVol,3M,25Y,400,0.0163811
6/26/2018,USD,USD_SwnVol,3M,25Y,500,0.019096922
6/26/2018,USD,USD_SwnVol,3M,25Y,1500,0.043716127
6/26/2018,USD,USD_SwnVol,3M,2Y,-1500,0.006820319
6/26/2018,USD,USD_SwnVol,3M,2Y,-500,0.006802641
6/26/2018,USD,USD_SwnVol,3M,2Y,-400,0.006802686
6/26/2018,USD,USD_SwnVol,3M,2Y,-300,0.006802781
6/26/2018,USD,USD_SwnVol,3M,2Y,-250,0.006802874
6/26/2018,USD,USD_SwnVol,3M,2Y,-200,0.006803038
6/26/2018,USD,USD_SwnVol,3M,2Y,-150,0.006358156
6/26/2018,USD,USD_SwnVol,3M,2Y,-125,0.006002852
6/26/2018,USD,USD_SwnVol,3M,2Y,-100,0.00562027
6/26/2018,USD,USD_SwnVol,3M,2Y,-75,0.005230014
6/26/2018,USD,USD_SwnVol,3M,2Y,-50,0.004862177
6/26/2018,USD,USD_SwnVol,3M,2Y,-37.5,0.004703013
6/26/2018,USD,USD_SwnVol,3M,2Y,-25,0.004574225
6/26/2018,USD,USD_SwnVol,3M,2Y,-12.5,0.004489562
6/26/2018,USD,USD_SwnVol,3M,2Y,0,0.004463459
6/26/2018,USD,USD_SwnVol,3M,2Y,12.5,0.004489628
6/26/2018,USD,USD_SwnVol,3M,2Y,25,0.00458078
6/26/2018,USD,USD_SwnVol,3M,2Y,37.5,0.004726217
6/26/2018,USD,USD_SwnVol,3M,2Y,50,0.004913017
6/26/2018,USD,USD_SwnVol,3M,2Y,75,0.005365833
6/26/2018,USD,USD_SwnVol,3M,2Y,100,0.00587478
6/26/2018,USD,USD_SwnVol,3M,2Y,125,0.006407595
6/26/2018,USD,USD_SwnVol,3M,2Y,150,0.006949179
6/26/2018,USD,USD_SwnVol,3M,2Y,200,0.008033736
6/26/2018,USD,USD_SwnVol,3M,2Y,250,0.00910514
6/26/2018,USD,USD_SwnVol,3M,2Y,300,0.010158424
6/26/2018,USD,USD_SwnVol,3M,2Y,400,0.012211479
6/26/2018,USD,USD_SwnVol,3M,2Y,500,0.014202294
6/26/2018,USD,USD_SwnVol,3M,2Y,1500,0.03222435
6/26/2018,USD,USD_SwnVol,3M,30Y,-1500,0.011117063
6/26/2018,USD,USD_SwnVol,3M,30Y,-500,0.011122712
6/26/2018,USD,USD_SwnVol,3M,30Y,-400,0.011126114
6/26/2018,USD,USD_SwnVol,3M,30Y,-300,0.011133066
6/26/2018,USD,USD_SwnVol,3M,30Y,-250,0.011008897
6/26/2018,USD,USD_SwnVol,3M,30Y,-200,0.010141249
6/26/2018,USD,USD_SwnVol,3M,30Y,-150,0.009061907
6/26/2018,USD,USD_SwnVol,3M,30Y,-125,0.008475265
6/26/2018,USD,USD_SwnVol,3M,30Y,-100,0.007870111
6/26/2018,USD,USD_SwnVol,3M,30Y,-75,0.007262895
6/26/2018,USD,USD_SwnVol,3M,30Y,-50,0.006688779
6/26/2018,USD,USD_SwnVol,3M,30Y,-37.5,0.006437024
6/26/2018,USD,USD_SwnVol,3M,30Y,-25,0.0062322
6/26/2018,USD,USD_SwnVol,3M,30Y,-12.5,0.006104563
6/26/2018,USD,USD_SwnVol,3M,30Y,0,0.0061014
6/26/2018,USD,USD_SwnVol,3M,30Y,12.5,0.00597348
6/26/2018,USD,USD_SwnVol,3M,30Y,25,0.005992505
6/26/2018,USD,USD_SwnVol,3M,30Y,37.5,0.006120687
6/26/2018,USD,USD_SwnVol,3M,30Y,50,0.006326802
6/26/2018,USD,USD_SwnVol,3M,30Y,75,0.006880798
6/26/2018,USD,USD_SwnVol,3M,30Y,100,0.007531139
6/26/2018,USD,USD_SwnVol,3M,30Y,125,0.008221431
6/26/2018,USD,USD_SwnVol,3M,30Y,150,0.008926778
6/26/2018,USD,USD_SwnVol,3M,30Y,200,0.010343239
6/26/2018,USD,USD_SwnVol,3M,30Y,250,0.011744252
6/26/2018,USD,USD_SwnVol,3M,30Y,300,0.013122127
6/26/2018,USD,USD_SwnVol,3M,30Y,400,0.015808657
6/26/2018,USD,USD_SwnVol,3M,30Y,500,0.018414604
6/26/2018,USD,USD_SwnVol,3M,30Y,1500,0.042047321
6/26/2018,USD,USD_SwnVol,3M,3Y,-1500,0.007966987
6/26/2018,USD,USD_SwnVol,3M,3Y,-500,0.007967156
6/26/2018,USD,USD_SwnVol,3M,3Y,-400,0.00796726
6/26/2018,USD,USD_SwnVol,3M,3Y,-300,0.007967477
6/26/2018,USD,USD_SwnVol,3M,3Y,-250,0.007967687
6/26/2018,USD,USD_SwnVol,3M,3Y,-200,0.007968053
6/26/2018,USD,USD_SwnVol,3M,3Y,-150,0.007335726
6/26/2018,USD,USD_SwnVol,3M,3Y,-125,0.006931632
6/26/2018,USD,USD_SwnVol,3M,3Y,-100,0.006503045
6/26/2018,USD,USD_SwnVol,3M,3Y,-75,0.006071016
6/26/2018,USD,USD_SwnVol,3M,3Y,-50,0.005669214
6/26/2018,USD,USD_SwnVol,3M,3Y,-37.5,0.005497627
6/26/2018,USD,USD_SwnVol,3M,3Y,-25,0.005360372
6/26/2018,USD,USD_SwnVol,3M,3Y,-12.5,0.005271717
6/26/2018,USD,USD_SwnVol,3M,3Y,0,0.0052465
6/26/2018,USD,USD_SwnVol,3M,3Y,12.5,0.005271373
6/26/2018,USD,USD_SwnVol,3M,3Y,25,0.005366283
6/26/2018,USD,USD_SwnVol,3M,3Y,37.5,0.005520433
6/26/2018,USD,USD_SwnVol,3M,3Y,50,0.005720692
6/26/2018,USD,USD_SwnVol,3M,3Y,75,0.006212347
6/26/2018,USD,USD_SwnVol,3M,3Y,100,0.006771211
6/26/2018,USD,USD_SwnVol,3M,3Y,125,0.007360363
6/26/2018,USD,USD_SwnVol,3M,3Y,150,0.007961817
6/26/2018,USD,USD_SwnVol,3M,3Y,200,0.009170803
6/26/2018,USD,USD_SwnVol,3M,3Y,250,0.010368406
6/26/2018,USD,USD_SwnVol,3M,3Y,300,0.01154745
6/26/2018,USD,USD_SwnVol,3M,3Y,400,0.013848102
6/26/2018,USD,USD_SwnVol,3M,3Y,500,0.016080516
6/26/2018,USD,USD_SwnVol,3M,3Y,1500,0.036297575
6/26/2018,USD,USD_SwnVol,3M,4Y,-1500,0.009401198
6/26/2018,USD,USD_SwnVol,3M,4Y,-500,0.009401565
6/26/2018,USD,USD_SwnVol,3M,4Y,-400,0.00940179
6/26/2018,USD,USD_SwnVol,3M,4Y,-300,0.009402255
6/26/2018,USD,USD_SwnVol,3M,4Y,-250,0.009402698
6/26/2018,USD,USD_SwnVol,3M,4Y,-200,0.009315124
6/26/2018,USD,USD_SwnVol,3M,4Y,-150,0.008451842
6/26/2018,USD,USD_SwnVol,3M,4Y,-125,0.007931995
6/26/2018,USD,USD_SwnVol,3M,4Y,-100,0.007382229
6/26/2018,USD,USD_SwnVol,3M,4Y,-75,0.006823193
6/26/2018,USD,USD_SwnVol,3M,4Y,-50,0.00629144
6/26/2018,USD,USD_SwnVol,3M,4Y,-37.5,0.006057365
6/26/2018,USD,USD_SwnVol,3M,4Y,-25,0.005864107
6/26/2018,USD,USD_SwnVol,3M,4Y,-12.5,0.005732414
6/26/2018,USD,USD_SwnVol,3M,4Y,0,0.005685095
6/26/2018,USD,USD_SwnVol,3M,4Y,12.5,0.005706514
6/26/2018,USD,USD_SwnVol,3M,4Y,25,0.005823532
6/26/2018,USD,USD_SwnVol,3M,4Y,37.5,0.006019123
6/26/2018,USD,USD_SwnVol,3M,4Y,50,0.006272913
6/26/2018,USD,USD_SwnVol,3M,4Y,75,0.006887526
6/26/2018,USD,USD_SwnVol,3M,4Y,100,0.0075743
6/26/2018,USD,USD_SwnVol,3M,4Y,125,0.00828964
6/26/2018,USD,USD_SwnVol,3M,4Y,150,0.009014163
6/26/2018,USD,USD_SwnVol,3M,4Y,200,0.010460288
6/26/2018,USD,USD_SwnVol,3M,4Y,250,0.011885293
6/26/2018,USD,USD_SwnVol,3M,4Y,300,0.013284317
6/26/2018,USD,USD_SwnVol,3M,4Y,400,0.01600858
6/26/2018,USD,USD_SwnVol,3M,4Y,500,0.01864872
6/26/2018,USD,USD_SwnVol,3M,4Y,1500,0.042550918
6/26/2018,USD,USD_SwnVol,3M,5Y,-1500,0.010612819
6/26/2018,USD,USD_SwnVol,3M,5Y,-500,0.010613484
6/26/2018,USD,USD_SwnVol,3M,5Y,-400,0.010613885
6/26/2018,USD,USD_SwnVol,3M,5Y,-300,0.01061471
6/26/2018,USD,USD_SwnVol,3M,5Y,-250,0.010615486
6/26/2018,USD,USD_SwnVol,3M,5Y,-200,0.010400523
6/26/2018,USD,USD_SwnVol,3M,5Y,-150,0.00933802
6/26/2018,USD,USD_SwnVol,3M,5Y,-125,0.008716794
6/26/2018,USD,USD_SwnVol,3M,5Y,-100,0.008060661
6/26/2018,USD,USD_SwnVol,3M,5Y,-75,0.007389103
6/26/2018,USD,USD_SwnVol,3M,5Y,-50,0.006739601
6/26/2018,USD,USD_SwnVol,3M,5Y,-37.5,0.006447165
6/26/2018,USD,USD_SwnVol,3M,5Y,-25,0.006200091
6/26/2018,USD,USD_SwnVol,3M,5Y,-12.5,0.006025764
6/26/2018,USD,USD_SwnVol,3M,5Y,0,0.00595612
6/26/2018,USD,USD_SwnVol,3M,5Y,12.5,0.005974149
6/26/2018,USD,USD_SwnVol,3M,5Y,25,0.006113624
6/26/2018,USD,USD_SwnVol,3M,5Y,37.5,0.006349798
6/26/2018,USD,USD_SwnVol,3M,5Y,50,0.006654117
6/26/2018,USD,USD_SwnVol,3M,5Y,75,0.007379814
6/26/2018,USD,USD_SwnVol,3M,5Y,100,0.008178012
6/26/2018,USD,USD_SwnVol,3M,5Y,125,0.009001144
6/26/2018,USD,USD_SwnVol,3M,5Y,150,0.009829671
6/26/2018,USD,USD_SwnVol,3M,5Y,200,0.011474571
6/26/2018,USD,USD_SwnVol,3M,5Y,250,0.013089198
6/26/2018,USD,USD_SwnVol,3M,5Y,300,0.014671229
6/26/2018,USD,USD_SwnVol,3M,5Y,400,0.017747427
6/26/2018,USD,USD_SwnVol,3M,5Y,500,0.020726129
6/26/2018,USD,USD_SwnVol,3M,5Y,1500,0.047693127
6/26/2018,USD,USD_SwnVol,3M,7Y,-1500,0.011459212
6/26/2018,USD,USD_SwnVol,3M,7Y,-500,0.011460416
6/26/2018,USD,USD_SwnVol,3M,7Y,-400,0.011461139
6/26/2018,USD,USD_SwnVol,3M,7Y,-300,0.011462612
6/26/2018,USD,USD_SwnVol,3M,7Y,-250,0.011463986
6/26/2018,USD,USD_SwnVol,3M,7Y,-200,0.011012317
6/26/2018,USD,USD_SwnVol,3M,7Y,-150,0.009833543
6/26/2018,USD,USD_SwnVol,3M,7Y,-125,0.009163732
6/26/2018,USD,USD_SwnVol,3M,7Y,-100,0.008460339
6/26/2018,USD,USD_SwnVol,3M,7Y,-75,0.007741624
6/26/2018,USD,USD_SwnVol,3M,7Y,-50,0.007044823
6/26/2018,USD,USD_SwnVol,3M,7Y,-37.5,0.006729192
6/26/2018,USD,USD_SwnVol,3M,7Y,-25,0.0064603
6/26/2018,USD,USD_SwnVol,3M,7Y,-12.5,0.006267624
6/26/2018,USD,USD_SwnVol,3M,7Y,0,0.006186979
6/26/2018,USD,USD_SwnVol,3M,7Y,12.5,0.006187746
6/26/2018,USD,USD_SwnVol,3M,7Y,25,0.00632131
6/26/2018,USD,USD_SwnVol,3M,7Y,37.5,0.006560317
6/26/2018,USD,USD_SwnVol,3M,7Y,50,0.006873298
6/26/2018,USD,USD_SwnVol,3M,7Y,75,0.007625439
6/26/2018,USD,USD_SwnVol,3M,7Y,100,0.008455101
6/26/2018,USD,USD_SwnVol,3M,7Y,125,0.009311206
6/26/2018,USD,USD_SwnVol,3M,7Y,150,0.010172994
6/26/2018,USD,USD_SwnVol,3M,7Y,200,0.011883793
6/26/2018,USD,USD_SwnVol,3M,7Y,250,0.013562896
6/26/2018,USD,USD_SwnVol,3M,7Y,300,0.01520797
6/26/2018,USD,USD_SwnVol,3M,7Y,400,0.018406599
6/26/2018,USD,USD_SwnVol,3M,7Y,500,0.021503857
6/26/2018,USD,USD_SwnVol,3M,7Y,1500,0.049552068
6/26/2018,USD,USD_SwnVol,3Y,10Y,-1500,0.00816194
6/26/2018,USD,USD_SwnVol,3Y,10Y,-500,0.008172871
6/26/2018,USD,USD_SwnVol,3Y,10Y,-400,0.008178364
6/26/2018,USD,USD_SwnVol,3Y,10Y,-300,0.008187984
6/26/2018,USD,USD_SwnVol,3Y,10Y,-250,0.008187797
6/26/2018,USD,USD_SwnVol,3Y,10Y,-200,0.008048367
6/26/2018,USD,USD_SwnVol,3Y,10Y,-150,0.007851337
6/26/2018,USD,USD_SwnVol,3Y,10Y,-125,0.007755385
6/26/2018,USD,USD_SwnVol,3Y,10Y,-100,0.007670245
6/26/2018,USD,USD_SwnVol,3Y,10Y,-75,0.007602563
6/26/2018,USD,USD_SwnVol,3Y,10Y,-50,0.007559207
6/26/2018,USD,USD_SwnVol,3Y,10Y,-37.5,0.00754886
6/26/2018,USD,USD_SwnVol,3Y,10Y,-25,0.007547258
6/26/2018,USD,USD_SwnVol,3Y,10Y,-12.5,0.007555293
6/26/2018,USD,USD_SwnVol,3Y,10Y,0,0.007573848
6/26/2018,USD,USD_SwnVol,3Y,10Y,12.5,0.00756126
6/26/2018,USD,USD_SwnVol,3Y,10Y,25,0.007559717
6/26/2018,USD,USD_SwnVol,3Y,10Y,37.5,0.007568845
6/26/2018,USD,USD_SwnVol,3Y,10Y,50,0.007588229
6/26/2018,USD,USD_SwnVol,3Y,10Y,75,0.007655886
6/26/2018,USD,USD_SwnVol,3Y,10Y,100,0.007758529
6/26/2018,USD,USD_SwnVol,3Y,10Y,125,0.007891568
6/26/2018,USD,USD_SwnVol,3Y,10Y,150,0.008050344
6/26/2018,USD,USD_SwnVol,3Y,10Y,200,0.008427959
6/26/2018,USD,USD_SwnVol,3Y,10Y,250,0.008862174
6/26/2018,USD,USD_SwnVol,3Y,10Y,300,0.009332272
6/26/2018,USD,USD_SwnVol,3Y,10Y,400,0.01033011
6/26/2018,USD,USD_SwnVol,3Y,10Y,500,0.011360407
6/26/2018,USD,USD_SwnVol,3Y,10Y,1500,0.021322839
6/26/2018,USD,USD_SwnVol,3Y,12Y,-1500,0.008092823
6/26/2018,USD,USD_SwnVol,3Y,12Y,-500,0.008105182
6/26/2018,USD,USD_SwnVol,3Y,12Y,-400,0.00811141
6/26/2018,USD,USD_SwnVol,3Y,12Y,-300,0.008122339
6/26/2018,USD,USD_SwnVol,3Y,12Y,-250,0.008115978
6/26/2018,USD,USD_SwnVol,3Y,12Y,-200,0.007963885
6/26/2018,USD,USD_SwnVol,3Y,12Y,-150,0.007759967
6/26/2018,USD,USD_SwnVol,3Y,12Y,-125,0.007661181
6/26/2018,USD,USD_SwnVol,3Y,12Y,-100,0.007573428
6/26/2018,USD,USD_SwnVol,3Y,12Y,-75,0.0075034
6/26/2018,USD,USD_SwnVol,3Y,12Y,-50,0.00745816
